ID,target
706,"(A)

The passage is about the colonization of America by the English. It talks about the English settlers' desire to claim the land and their belief that they have the right to do so. The ideas expressed in the passage are most closely reflected by the Enlightenment philosophy of natural rights."
707,"The answer is (D).

The political ideas expressed by Ferraro in the passage above most directly reflect those of the New Dealers of the 1930s."
708,"The answer is D.

The text states that ""Between 1820 and 1854, the greatest number of immigrants to the United States came from Ireland."""
709,"(B)

The text describes the weaknesses of the Articles of Confederation and how they led to the formation of the Constitutional Congress in 1787."
710,"The answer is (D).

The text states that ""a major weakness of the Articles of Confederation was that they did not include a mechanism for their own amendment."" So the answer is (B)."
711,"(A)

The Married Women's Property Act was significant in that it expanded women's participation in the political sphere."
712,"The answer is (C).

The excerpt talks about the Sugar Act of 1764, which was passed to raise revenue in America. The act was unpopular with the colonists, and it led to the Boston Tea Party protests. Prime Minister Grenville's views on the war debt and taxation are not expressed in this excerpt, so I cannot answer this question."
713,"(A)

The passage is about President Truman's argument in favor of the Servicemen's Readjustment Act (G.I. Bill)."
714,"The answer is (A).

The text describes the Counterculture Movement of the 1960s, specifically the concerns that the movement had about the U.S. involvement in Vietnam. The text also mentions the Vietnamese people's desire for peace and their practice of survival by siding with whichever military force was present at a particular time. Therefore, the answer is (A)."
715,"The answer is (C).

The excerpt from Frederick Douglass is most clearly an example of Southern influence upon the federal government to defend the institution of slavery."
716,"The answer is (B) Expanding territories under Spanish control.

The text describes the Spanish interest in America, which is expanding territories under Spanish control."
717,"The answer is (D).

The text describes the Populist Party Platform of 1892, which does not mention deregulation of railroads and utilities."
